ID,Function,Function Description,Category ID,Category,Category Description,Subcategory ID,Subcategory Description,Implementation Example,In Scope? ,Owner,Stakeholders,Auditor,NIST 800-53 Control Ref,Test Procedure(s),Observation Date,Observations,Actual Score,Minimum Target,Desired Target,Gap to Minimum Target,Testing Status,Action Plan,Artifact Name,Linked Artifact URL,,Drop down values: In Scope?,Drop down values: Testing Status
GV.RM-04 Ex1,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RM,Risk Management Strategy (GV.RM),"The organization's priorities, constraints, risk tolerance and appetite statements, and assumptions are established, communicated, and used to support operational risk decisions",GV.RM-04,Strategic direction that describes appropriate risk response options is established and communicated,Ex1: Specify criteria for accepting and avoiding cybersecurity risk for various classifications of data,No,,,,"PM-09,PM-28,PM-30,SR-02",,,,0,5,7,5,  Not Started  ,,,,,,
GV.RM-04 Ex3,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RM,Risk Management Strategy (GV.RM),"The organization's priorities, constraints, risk tolerance and appetite statements, and assumptions are established, communicated, and used to support operational risk decisions",GV.RM-04,Strategic direction that describes appropriate risk response options is established and communicated,"Ex3: Document conditions under which shared responsibility models are acceptable (e.g., outsourcing certain cybersecurity functions, having a third party perform financial transactions on behalf of the organization, using public cloud-based services)",No,,,,"PM-09,PM-28,PM-30,SR-02",,,,0,5,7,5,  Not Started  ,,,,,,
GV.RM-05 Ex2,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RM,Risk Management Strategy (GV.RM),"The organization's priorities, constraints, risk tolerance and appetite statements, and assumptions are established, communicated, and used to support operational risk decisions",GV.RM-05,"Lines of communication across the organization are established for cybersecurity risks, including risks from suppliers and other third parties","Ex2: Identify how all departments across the organization - such as management, operations, internal auditors, legal, acquisition, physical security, and HR - will communicate with each other about cybersecurity risks",No,,,,"PM-09,PM-30",,,,0,5,7,5,  Not Started  ,,,,,,
GV.RM-06 Ex1,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RM,Risk Management Strategy (GV.RM),"The organization's priorities, constraints, risk tolerance and appetite statements, and assumptions are established, communicated, and used to support operational risk decisions",GV.RM-06,"A standardized method for calculating, documenting, categorizing, and prioritizing cybersecurity risks is established and communicated","Ex1: Establish criteria for using a quantitative approach to cybersecurity risk analysis, and specify probability and exposure formulas",No,,,,"PM-09,PM-18,PM-28,PM-30,RA-03",,,,0,5,7,5,  Not Started  ,,,,,,
GV.RM-06 Ex3,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RM,Risk Management Strategy (GV.RM),"The organization's priorities, constraints, risk tolerance and appetite statements, and assumptions are established, communicated, and used to support operational risk decisions",GV.RM-06,"A standardized method for calculating, documenting, categorizing, and prioritizing cybersecurity risks is established and communicated",Ex3: Establish criteria for risk prioritization at the appropriate levels within the enterprise,No,,,,"PM-09,PM-18,PM-28,PM-30,RA-03",,,,0,5,7,5,  Not Started  ,,,,,,
GV.RM-06 Ex4,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RM,Risk Management Strategy (GV.RM),"The organization's priorities, constraints, risk tolerance and appetite statements, and assumptions are established, communicated, and used to support operational risk decisions",GV.RM-06,"A standardized method for calculating, documenting, categorizing, and prioritizing cybersecurity risks is established and communicated","Ex4: Use a consistent list of risk categories to support integrating, aggregating, and comparing cybersecurity risks",No,,,,"PM-09,PM-18,PM-28,PM-30,RA-03",,,,0,5,7,5,  Not Started  ,,,,,,
GV.RM-07 Ex1,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RM,Risk Management Strategy (GV.RM),"The organization's priorities, constraints, risk tolerance and appetite statements, and assumptions are established, communicated, and used to support operational risk decisions",GV.RM-07,"Strategic opportunities (i.e., positive risks) are characterized and are included in organizational cybersecurity risk discussions","Ex1: Define and communicate guidance and methods for identifying opportunities and including them in risk discussions (e.g., strengths, weaknesses, opportunities, and threats [SWOT] analysis)",No,,,,"PM-09,PM-18,PM-28,PM-30,RA-03",,,,0,5,7,5,  Not Started  ,,,,,,
GV.RM-07 Ex2,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RM,Risk Management Strategy (GV.RM),"The organization's priorities, constraints, risk tolerance and appetite statements, and assumptions are established, communicated, and used to support operational risk decisions",GV.RM-07,"Strategic opportunities (i.e., positive risks) are characterized and are included in organizational cybersecurity risk discussions",Ex2: Identify stretch goals and document them,No,,,,"PM-09,PM-18,PM-28,PM-30,RA-03",,,,0,5,7,5,  Not Started  ,,,,,,
GV.RR-01 Ex1,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RR,"Roles, Responsibilities, and Authorities (GV.RR)","Cybersecurity roles, responsibilities, and authorities to foster accountability, performance assessment, and continuous improvement are established and communicated",GV.RR-01,"Organizational leadership is responsible and accountable for cybersecurity risk and fosters a culture that is risk-aware, ethical, and continually improving","Ex1: Leaders (e.g., directors) agree on their roles and responsibilities in developing, implementing, and assessing the organization's cybersecurity strategy",No,,,,"PM-02,PM-19,PM-23,PM-24,PM-29",,,,0,5,7,5,  Not Started  ,,,,,,
GV.RR-01 Ex2,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RR,"Roles, Responsibilities, and Authorities (GV.RR)","Cybersecurity roles, responsibilities, and authorities to foster accountability, performance assessment, and continuous improvement are established and communicated",GV.RR-01,"Organizational leadership is responsible and accountable for cybersecurity risk and fosters a culture that is risk-aware, ethical, and continually improving","Ex2: Share leaders' expectations regarding a secure and ethical culture, especially when current events present the opportunity to highlight positive or negative examples of cybersecurity risk management",No,,,,"PM-02,PM-19,PM-23,PM-24,PM-29",,,,0,5,7,5,  Not Started  ,,,,,,
GV.RR-01 Ex3,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RR,"Roles, Responsibilities, and Authorities (GV.RR)","Cybersecurity roles, responsibilities, and authorities to foster accountability, performance assessment, and continuous improvement are established and communicated",GV.RR-01,"Organizational leadership is responsible and accountable for cybersecurity risk and fosters a culture that is risk-aware, ethical, and continually improving",Ex3: Leaders direct the CISO to maintain a comprehensive cybersecurity risk strategy and review and update it at least annually and after major events,No,,,,"PM-02,PM-19,PM-23,PM-24,PM-29",,,,0,5,7,5,  Not Started  ,,,,,,
GV.RR-02 Ex2,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RR,"Roles, Responsibilities, and Authorities (GV.RR)","Cybersecurity roles, responsibilities, and authorities to foster accountability, performance assessment, and continuous improvement are established and communicated",GV.RR-02,"Roles, responsibilities, and authorities related to cybersecurity risk management are established, communicated, understood, and enforced",Ex2: Document who is responsible and accountable for cybersecurity risk management activities and how those teams and individuals are to be consulted and informed,No,,,,"PM-02,PM-13,PM-19,PM-23,PM-24,PM-29",,,,0,5,7,5,  Not Started  ,,,,,,
GV.RR-02 Ex3,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RR,"Roles, Responsibilities, and Authorities (GV.RR)","Cybersecurity roles, responsibilities, and authorities to foster accountability, performance assessment, and continuous improvement are established and communicated",GV.RR-02,"Roles, responsibilities, and authorities related to cybersecurity risk management are established, communicated, understood, and enforced",Ex3: Include cybersecurity responsibilities and performance requirements in personnel descriptions,No,,,,"PM-02,PM-13,PM-19,PM-23,PM-24,PM-29",,,,0,5,7,5,  Not Started  ,,,,,,
GV.RR-02 Ex4,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RR,"Roles, Responsibilities, and Authorities (GV.RR)","Cybersecurity roles, responsibilities, and authorities to foster accountability, performance assessment, and continuous improvement are established and communicated",GV.RR-02,"Roles, responsibilities, and authorities related to cybersecurity risk management are established, communicated, understood, and enforced","Ex4: Document performance goals for personnel with cybersecurity risk management responsibilities, and periodically measure performance to identify areas for improvement",No,,,,"PM-02,PM-13,PM-19,PM-23,PM-24,PM-29",,,,0,5,7,5,  Not Started  ,,,,,,
GV.RR-02 Ex5,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RR,"Roles, Responsibilities, and Authorities (GV.RR)","Cybersecurity roles, responsibilities, and authorities to foster accountability, performance assessment, and continuous improvement are established and communicated",GV.RR-02,"Roles, responsibilities, and authorities related to cybersecurity risk management are established, communicated, understood, and enforced","Ex5: Clearly articulate cybersecurity responsibilities within operations, risk functions, and internal audit functions",No,,,,"PM-02,PM-13,PM-19,PM-23,PM-24,PM-29",,,,0,5,7,5,  Not Started  ,,,,,,
GV.RR-03 Ex1,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RR,"Roles, Responsibilities, and Authorities (GV.RR)","Cybersecurity roles, responsibilities, and authorities to foster accountability, performance assessment, and continuous improvement are established and communicated",GV.RR-03,"Adequate resources are allocated commensurate with the cybersecurity risk strategy, roles, responsibilities, and policies",Ex1: Conduct periodic management reviews to ensure that those given cybersecurity risk management responsibilities have the necessary authority,No,,,,PM-03,,,,0,5,7,5,  Not Started  ,,,,,,
GV.RR-03 Ex2,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RR,"Roles, Responsibilities, and Authorities (GV.RR)","Cybersecurity roles, responsibilities, and authorities to foster accountability, performance assessment, and continuous improvement are established and communicated",GV.RR-03,"Adequate resources are allocated commensurate with the cybersecurity risk strategy, roles, responsibilities, and policies",Ex2: Identify resource allocation and investment in line with risk tolerance and response,No,,,,PM-03,,,,0,5,7,5,  Not Started  ,,,,,,
GV.RR-04 Ex1,GOVERN (GV),"The organization's cybersecurity risk management strategy, expectations, and policy are established, communicated, and monitored",GV.RR,"Roles, Responsibilities, and Authorities (GV.RR)","Cybersecurity roles, responsibilities, and authorities to foster accountability, performance assessment, and continuous improvement are established and communicated",GV.RR-04,Cybersecurity is included in human resources practices,"Ex1: Integrate cybersecurity risk management considerations into human resources processes (e.g., personnel screening, onboarding, change notification, offboarding)",No,,,,"PM-13,PS-01,PS-07,PS-09",,,,0,5,7,5,  Not Started  ,,,,,,
